"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","22-160","MIN","@","SAS","L (-4)","0","16:28","2","7",".286","0","0","","0","0","","1","0","1","1","0","0","1","2","4","-0.5","+1",".286",".286","6.2","0.0","3.0","8.8","0.0","0.0","12.5","20.5","68","128"
"2","2","2018-10-19","22-162","MIN","","CLE","W (+8)","0","16:35","3","6",".500","2","4",".500","0","0","","0","0","0","3","0","0","0","0","8","7.1","+10",".667",".667","0.0","0.0","0.0","24.6","0.0","0.0","0.0","15.0","146","129"
"3","3","2018-10-20","22-163","MIN","@","DAL","L (-4)","0","13:53","2","4",".500","1","1","1.000","0","0","","0","0","0","1","1","0","0","0","5","4.7","+3",".625",".625","0.0","0.0","0.0","9.3","3.2","0.0","0.0","11.7","133","131"
"4","4","2018-10-22","22-165","MIN","","IND","W (+10)","0","17:04","3","10",".300","2","6",".333","0","0","","0","4","4","4","3","1","0","1","8","9.5","+10",".400",".400","0.0","22.1","12.2","40.8","8.5","4.3","0.0","25.4","97","75"
"5","5","2018-10-24","22-167","MIN","@","TOR","L (-7)","0","20:20","1","4",".250","0","2",".000","0","0","","0","1","1","3","1","0","1","1","2","1.6","-2",".250",".250","0.0","6.1","2.7","18.8","2.4","0.0","20.0","10.0","75","118"
"6","6","2018-10-26","22-169","MIN","","MIL","L (-30)","0","26:18","4","13",".308","2","4",".500","2","2","1.000","0","2","2","4","2","0","1","1","12","8.5","-6",".432",".385","0.0","9.4","3.3","25.4","3.4","0.0","6.7","21.4","94","117"
"7","7","2018-10-29","22-172","MIN","","LAL","W (+4)","0","15:47","1","3",".333","1","2",".500","0","0","","0","0","0","1","1","0","0","1","3","2.6","+7",".500",".500","0.0","0.0","0.0","7.8","2.9","0.0","0.0","7.3","132","120"
"9","8","2018-11-02","22-176","MIN","@","GSW","L (-17)","1","40:30","3","11",".273","2","7",".286","0","0","","2","3","5","9","2","0","0","2","8","11.3","-18",".364",".364","4.2","8.3","5.9","31.0","2.4","0.0","0.0","11.6","107","116"
"10","9","2018-11-04","22-178","MIN","@","POR","L (-30)","1","26:44","2","9",".222","0","1",".000","0","0","","0","1","1","4","1","0","1","2","4","0.8","-20",".222",".222","0.0","4.3","1.7","28.3","1.9","0.0","10.0","15.9","57","121"
"11","10","2018-11-05","22-179","MIN","@","LAC","L (-11)","0","15:23","2","5",".400","0","3",".000","0","0","","0","1","1","3","1","0","1","0","4","3.7","-5",".400",".400","0.0","7.3","3.9","27.7","3.2","0.0","16.7","17.1","87","126"
"12","11","2018-11-07","22-181","MIN","@","LAL","L (-4)","0","12:17","0","2",".000","0","0","","0","0","","0","1","1","3","0","0","1","1","0","-0.4","-17",".000",".000","0.0","9.5","4.5","28.6","0.0","0.0","33.3","10.7","61","125"
"13","12","2018-11-09","22-183","MIN","@","SAC","L (-11)","0","25:36","2","8",".250","0","3",".000","3","4",".750","0","3","3","3","1","0","1","1","7","4.4","-20",".359",".250","0.0","11.5","5.6","16.0","1.8","0.0","9.3","16.2","85","115"
"14","13","2018-11-12","22-186","MIN","","BRK","W (+7)","0","13:24","1","2",".500","0","1",".000","0","0","","1","1","2","0","1","0","0","1","2","2.6","-3",".500",".500","11.2","5.8","7.6","0.0","3.5","0.0","0.0","6.1","127","110"
"15","14","2018-11-14","22-188","MIN","","NOP","W (+7)","0","11:01","0","0","","0","0","","0","0","","0","0","0","3","1","0","2","1","0","0.7","+16","","","0.0","0.0","0.0","35.3","4.2","0.0","100.0","7.5","61","98"
"16","15","2018-11-16","22-190","MIN","","POR","W (+16)","0","11:01","2","2","1.000","0","0","","0","0","","0","1","1","2","1","0","0","0","4","6.1","0","1.000","1.000","0.0","9.7","4.8","23.4","4.4","0.0","0.0","8.0","208","95"
"17","16","2018-11-18","22-192","MIN","","MEM","L (-13)","0","14:43","1","3",".333","0","2",".000","0","0","","1","3","4","4","0","0","0","0","2","4.7","+7",".333",".333","7.6","20.0","14.2","47.0","0.0","0.0","0.0","9.1","126","110"
"18","17","2018-11-21","22-195","MIN","","DEN","L (-2)","0","19:08","1","6",".167","0","2",".000","2","2","1.000","0","0","0","0","1","0","1","0","4","0.2","+2",".291",".167","0.0","0.0","0.0","0.0","2.6","0.0","12.7","18.4","56","112"
"19","18","2018-11-23","22-197","MIN","@","BRK","W (+10)","0","17:36","3","5",".600","1","2",".500","0","2",".000","0","1","1","4","2","0","0","1","7","8.6","-5",".595",".700","0.0","7.2","3.2","30.5","5.7","0.0","0.0","15.1","134","105"
"20","19","2018-11-24","22-198","MIN","","CHI","W (+15)","0","19:40","1","2",".500","0","0","","3","4",".750","0","6","6","2","2","0","0","1","5","8.4","+7",".665",".500","0.0","33.3","14.8","12.3","4.9","0.0","0.0","7.3","160","88"
"21","20","2018-11-26","22-200","MIN","@","CLE","W (+7)","0","11:48","1","1","1.000","1","1","1.000","0","0","","0","0","0","1","1","0","0","2","3","3.6","+12","1.500","1.500","0.0","0.0","0.0","11.3","4.3","0.0","0.0","4.0","278","103"
"22","21","2018-11-28","22-202","MIN","","SAS","W (+39)","0","24:01","3","8",".375","1","4",".250","0","0","","0","2","2","8","2","0","0","0","7","10.8","+15",".438",".438","0.0","8.5","4.3","36.3","4.1","0.0","0.0","14.1","134","93"
"23","22","2018-12-01","22-205","MIN","","BOS","L (-9)","0","15:06","0","1",".000","0","1",".000","0","0","","1","0","1","2","0","0","0","2","0","0.6","-2",".000",".000","7.6","0.0","4.0","17.2","0.0","0.0","0.0","2.8","114","126"
"24","23","2018-12-03","22-207","MIN","","HOU","W (+12)","0","12:05","2","4",".500","1","1","1.000","0","0","","0","1","1","0","3","0","2","1","5","3.9","+2",".625",".625","0.0","11.0","5.2","0.0","12.9","0.0","33.3","22.0","75","78"
"25","24","2018-12-05","22-209","MIN","","CHO","W (+17)","0","13:37","0","2",".000","0","1",".000","0","0","","0","0","0","1","1","0","1","1","0","-1.1","-14",".000",".000","0.0","0.0","0.0","7.3","3.5","0.0","33.3","9.4","24","108"
"26","25","2018-12-08","22-212","MIN","@","POR","L (-8)","0","16:30","0","1",".000","0","0","","2","2","1.000","0","3","3","1","1","0","0","0","2","3.9","+11",".532",".000","0.0","19.8","9.4","7.3","2.9","0.0","0.0","4.9","134","111"
"27","26","2018-12-10","22-214","MIN","@","GSW","L (-8)","0","17:17","0","2",".000","0","1",".000","0","0","","0","2","2","7","0","0","1","2","0","2.3","+3",".000",".000","0.0","11.8","6.1","51.2","0.0","0.0","33.3","7.4","87","120"
"28","27","2018-12-12","22-216","MIN","@","SAC","L (-11)","0","15:44","1","2",".500","0","0","","0","0","","1","2","3","4","0","0","1","0","2","4.1","-16",".500",".500","7.4","16.9","11.9","26.0","0.0","0.0","33.3","7.9","122","144"
"29","28","2018-12-15","22-219","MIN","@","PHO","L (-8)","0","16:23","0","4",".000","0","2",".000","1","2",".500","0","1","1","1","2","0","0","0","1","0.8","-2",".102",".000","0.0","7.1","3.2","7.5","5.8","0.0","0.0","12.4","35","102"
"30","29","2018-12-17","22-221","MIN","","SAC","W (+27)","0","23:34","5","7",".714","0","0","","0","0","","1","2","3","10","2","0","1","3","10","15.2","+30",".714",".714","4.7","7.7","6.4","53.9","3.8","0.0","12.5","13.6","153","97"
"31","30","2018-12-19","22-223","MIN","","DET","L (-6)","0","14:47","0","3",".000","0","1",".000","0","0","","0","0","0","5","1","0","0","0","0","2.4","+7",".000",".000","0.0","0.0","0.0","39.8","3.3","0.0","0.0","8.8","75","120"
"32","31","2018-12-21","22-225","MIN","@","SAS","L (-26)","0","25:48","4","7",".571","0","0","","2","2","1.000","0","0","0","3","0","0","1","0","10","7.8","-11",".635",".571","0.0","0.0","0.0","21.8","0.0","0.0","11.3","15.2","120","137"
"33","32","2018-12-23","22-227","MIN","@","OKC","W (+2)","1","31:30","2","5",".400","1","2",".500","0","0","","1","4","5","4","1","1","1","2","5","6.9","+4",".500",".500","3.6","14.2","9.0","16.1","1.5","2.3","16.7","8.3","113","111"
"34","33","2018-12-26","22-230","MIN","@","CHI","W (+25)","0","20:31","4","6",".667","2","3",".667","3","3","1.000","0","1","1","5","1","0","0","1","13","14.8","+12",".888",".833","0.0","4.5","2.4","31.9","2.4","0.0","0.0","15.2","192","97"
"35","34","2018-12-28","22-232","MIN","","ATL","L (-3)","0","25:23","4","6",".667","0","0","","0","0","","0","0","0","6","3","0","0","3","8","11.4","+5",".667",".667","0.0","0.0","0.0","35.1","5.6","0.0","0.0","9.7","158","110"
"36","35","2018-12-30","22-234","MIN","@","MIA","W (+9)","1","36:27","5","12",".417","0","1",".000","2","2","1.000","1","3","4","5","5","0","1","0","12","14.7","+14",".466",".417","2.5","8.1","5.2","21.0","6.6","0.0","7.2","15.3","110","99"
"37","36","2018-12-31","22-235","MIN","@","NOP","L (-9)","1","38:18","6","11",".545","1","2",".500","2","2","1.000","1","1","2","13","1","0","0","0","15","20.8","+3",".631",".591","2.8","3.3","3.0","45.9","1.3","0.0","0.0","13.5","158","134"
"38","37","2019-01-02","22-237","MIN","@","BOS","L (-13)","1","40:04","7","14",".500","0","2",".000","0","0","","0","1","1","9","4","0","4","2","14","12.8","-9",".500",".500","0.0","4.1","1.8","34.1","5.0","0.0","22.2","20.1","95","114"
"39","38","2019-01-04","22-239","MIN","","ORL","W (+17)","0","19:31","2","7",".286","1","2",".500","0","0","","0","2","2","5","0","0","0","0","5","5.0","-3",".357",".357","0.0","10.0","5.5","29.2","0.0","0.0","0.0","15.4","107","107"
"40","39","2019-01-06","22-241","MIN","","LAL","W (+22)","0","19:03","1","6",".167","0","2",".000","1","1","1.000","0","2","2","6","4","0","0","1","3","7.6","+1",".233",".167","0.0","9.3","5.1","39.3","9.7","0.0","0.0","14.5","92","71"
"41","40","2019-01-08","22-243","MIN","@","OKC","W (+2)","0","23:48","3","7",".429","1","4",".250","3","3","1.000","0","1","1","4","0","0","1","2","10","7.6","+13",".601",".500","0.0","5.5","2.4","25.2","0.0","0.0","10.7","16.0","128","126"
"42","41","2019-01-11","22-246","MIN","","DAL","L (-4)","0","18:48","1","3",".333","0","0","","1","2",".500","1","1","2","7","0","0","1","1","3","5.4","-15",".387",".333","5.2","5.4","5.3","40.2","0.0","0.0","20.5","10.3","119","127"
"43","42","2019-01-12","22-247","MIN","","NOP","W (+4)","0","28:24","4","9",".444","2","3",".667","4","4","1.000","0","1","1","6","1","1","0","0","14","15.5","+11",".651",".556","0.0","3.8","1.7","30.5","1.7","2.7","0.0","15.6","155","107"
