"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"24","24","2018-12-06","20-278","BOS","","NYK","W (+28)","1","26:01","7","11",".636","3","5",".600","0","0","","1","4","5","2","2","0","1","2","17","15.6","+10"
"25","25","2018-12-08","20-280","BOS","@","CHI","W (+56)","1","21:18","7","9",".778","4","4","1.000","0","0","","1","2","3","2","0","0","2","0","18","15.2","+25"
"26","26","2018-12-10","20-282","BOS","","NOP","W (+13)","1","33:25","10","16",".625","1","5",".200","0","0","","1","5","6","1","0","1","2","1","21","15.0","+13"
"27","27","2018-12-12","20-284","BOS","@","WAS","W (+5)","1","39:49","6","16",".375","0","4",".000","0","0","","0","12","12","0","1","0","0","0","12","7.8","+6"
"28","28","2018-12-14","20-286","BOS","","ATL","W (+21)","1","28:33","8","14",".571","2","5",".400","4","5",".800","2","1","3","0","2","1","4","3","22","14.2","+21"
"29","29","2018-12-15","20-287","BOS","@","DET","L (-9)","1","29:58","6","15",".400","0","3",".000","5","6",".833","2","6","8","2","1","1","1","2","17","13.0","-6"
"30","30","2018-12-19","20-291","BOS","","PHO","L (-8)","1","35:30","7","17",".412","2","5",".400","2","2","1.000","0","8","8","0","1","4","2","2","18","12.3","+5"
"31","31","2018-12-21","20-293","BOS","","MIL","L (-13)","1","31:48","5","15",".333","3","7",".429","7","8",".875","0","5","5","2","2","1","2","4","20","13.1","-7"
"32","32","2018-12-23","20-295","BOS","","CHO","W (+16)","1","23:15","6","13",".462","3","8",".375","2","3",".667","0","4","4","1","0","0","2","0","17","9.8","+17"
"33","33","2018-12-25","20-297","BOS","","PHI","W (+7)","1","38:10","7","18",".389","1","7",".143","8","9",".889","0","10","10","1","2","2","1","3","23","17.7","+22"
"34","34","2018-12-27","20-299","BOS","@","HOU","L (-14)","1","28:54","2","7",".286","0","1",".000","0","0","","0","3","3","2","1","0","1","3","4","1.0","-12"
"35","35","2018-12-29","20-301","BOS","@","MEM","W (+9)","1","29:29","3","6",".500","1","1","1.000","0","0","","1","7","8","5","4","1","2","2","7","12.2","+9"
"36","36","2018-12-31","20-303","BOS","@","SAS","L (-9)","1","35:06","6","14",".429","0","5",".000","0","0","","2","9","11","1","0","2","2","3","12","7.6","-4"
"37","37","2019-01-02","20-305","BOS","","MIN","W (+13)","1","31:29","3","11",".273","0","3",".000","2","2","1.000","0","3","3","4","0","1","1","0","8","4.9","+22"
"38","38","2019-01-04","20-307","BOS","","DAL","W (+21)","1","31:13","7","21",".333","4","11",".364","0","0","","1","5","6","0","1","0","2","2","18","6.5","+3"
"39","39","2019-01-07","20-310","BOS","","BRK","W (+21)","1","26:57","5","12",".417","2","6",".333","4","4","1.000","0","4","4","4","2","0","0","1","16","15.2","+17"
"40","40","2019-01-09","20-312","BOS","","IND","W (+27)","1","25:15","9","15",".600","2","5",".400","0","0","","0","4","4","0","1","0","1","1","20","13.9","+17"
"41","41","2019-01-10","20-313","BOS","@","MIA","L (-16)","1","31:38","4","11",".364","2","4",".500","7","7","1.000","0","4","4","1","0","1","1","2","17","11.7","-11"
"42","42","2019-01-12","20-315","BOS","@","ORL","L (-2)","1","28:03","6","16",".375","1","4",".250","3","4",".750","2","4","6","1","1","1","2","4","16","8.2","+8"
"43","43","2019-01-14","20-317","BOS","@","BRK","L (-7)","1","35:37","12","19",".632","3","5",".600","7","11",".636","0","5","5","3","1","3","0","3","34","29.4","-13"
"44","44","2019-01-16","20-319","BOS","","TOR","W (+9)","1","31:15","6","16",".375","1","3",".333","3","3","1.000","3","7","10","2","0","1","1","2","16","11.7","+4"
"45","45","2019-01-18","20-321","BOS","","MEM","W (+6)","1","28:50","0","6",".000","0","2",".000","2","2","1.000","1","5","6","4","0","1","2","1","2","1.1","-6"
"46","46","2019-01-19","20-322","BOS","@","ATL","W (+8)","1","34:36","7","13",".538","0","0","","5","5","1.000","1","4","5","2","1","3","1","1","19","17.7","+2"
"47","47","2019-01-21","20-324","BOS","","MIA","W (+8)","1","31:03","8","13",".615","3","3","1.000","0","0","","0","6","6","1","0","0","4","2","19","10.8","+18"
"48","48","2019-01-23","20-326","BOS","","CLE","W (+20)","1","30:55","7","16",".438","0","0","","1","1","1.000","0","2","2","3","3","0","3","2","15","8.5","+6"
"49","49","2019-01-26","20-329","BOS","","GSW","L (-4)","1","31:20","7","15",".467","3","5",".600","3","3","1.000","0","5","5","3","0","1","0","1","20","16.2","+4"
"50","50","2019-01-28","20-331","BOS","","BRK","W (+8)","1","30:26","3","9",".333","0","1",".000","0","0","","2","4","6","1","1","2","2","1","6","4.2","+7"
"51","51","2019-01-30","20-333","BOS","","CHO","W (+32)","1","27:04","9","15",".600","2","5",".400","0","0","","1","4","5","1","0","1","0","1","20","16.0","+26"
"52","52","2019-02-01","20-335","BOS","@","NYK","W (+14)","1","25:38","6","15",".400","1","6",".167","0","0","","1","4","5","3","0","1","0","4","13","8.0","+12"
"53","53","2019-02-03","20-337","BOS","","OKC","W (+5)","1","30:35","4","8",".500","0","2",".000","3","4",".750","0","7","7","2","2","2","0","3","11","12.3","+12"
"54","54","2019-02-05","20-339","BOS","@","CLE","W (+7)","1","34:18","6","13",".462","1","3",".333","12","12","1.000","1","6","7","2","1","3","1","0","25","24.3","+5"
"55","55","2019-02-07","20-341","BOS","","LAL","L (-1)","1","36:27","9","14",".643","1","1","1.000","3","3","1.000","1","9","10","5","1","0","0","2","22","22.9","-2"
"56","56","2019-02-09","20-343","BOS","","LAC","L (-11)","1","29:21","4","12",".333","1","2",".500","7","10",".700","2","6","8","0","1","0","4","6","16","5.8","-12"
"57","57","2019-02-12","20-346","BOS","@","PHI","W (+3)","1","34:50","7","15",".467","1","1","1.000","5","5","1.000","0","10","10","1","2","2","1","5","20","16.4","0"
"58","58","2019-02-13","20-347","BOS","","DET","W (+8)","1","33:47","8","18",".444","3","8",".375","0","0","","1","3","4","4","2","0","3","2","19","12.2","+13"
"59","59","2019-02-21","20-355","BOS","@","MIL","L (-1)","1","34:14","7","13",".538","1","2",".500","2","2","1.000","1","9","10","1","2","1","1","1","17","16.1","+7"
"60","60","2019-02-23","20-357","BOS","@","CHI","L (-10)","1","31:28","5","9",".556","1","1","1.000","1","1","1.000","0","1","1","1","1","1","1","2","12","8.6","-6"
"61","61","2019-02-26","20-360","BOS","@","TOR","L (-23)","1","24:24","5","10",".500","1","3",".333","0","0","","2","5","7","1","0","0","2","3","11","6.4","-8"
"62","62","2019-02-27","20-361","BOS","","POR","L (-5)","1","35:04","6","11",".545","0","2",".000","2","2","1.000","0","4","4","0","1","0","4","2","14","6.1","-14"
"63","63","2019-03-01","20-363","BOS","","WAS","W (+11)","1","31:18","4","13",".308","0","5",".000","2","2","1.000","2","6","8","3","5","0","4","2","10","8.0","+20"
"64","64","2019-03-03","21-000","BOS","","HOU","L (-11)","1","35:04","5","15",".333","1","4",".250","1","2",".500","0","5","5","2","1","0","0","4","12","5.4","-3"
"65","65","2019-03-05","21-002","BOS","@","GSW","W (+33)","1","27:06","6","13",".462","1","3",".333","4","4","1.000","0","5","5","1","3","2","1","2","17","15.1","+4"
"66","66","2019-03-06","21-003","BOS","@","SAC","W (+2)","1","33:19","8","17",".471","2","4",".500","6","6","1.000","0","3","3","2","1","0","2","0","24","16.6","+11"
"67","67","2019-03-09","21-006","BOS","@","LAL","W (+13)","1","26:43","2","7",".286","0","2",".000","2","2","1.000","0","5","5","5","1","0","3","3","6","3.7","+1"
"69","68","2019-03-14","21-011","BOS","","SAC","W (+6)","1","29:13","7","10",".700","0","2",".000","1","1","1.000","0","4","4","3","0","0","2","4","15","10.5","-5"
"70","69","2019-03-16","21-013","BOS","","ATL","W (+9)","1","32:36","7","15",".467","0","2",".000","4","4","1.000","1","7","8","4","1","0","2","1","18","14.5","0"
"71","70","2019-03-18","21-015","BOS","","DEN","L (-9)","1","36:22","3","12",".250","1","5",".200","1","2",".500","0","7","7","6","1","1","1","1","8","7.0","-9"
"72","71","2019-03-20","21-017","BOS","@","PHI","L (-3)","1","33:03","6","12",".500","1","2",".500","0","0","","1","5","6","4","0","1","1","3","13","10.5","-17"
"73","72","2019-03-23","21-020","BOS","@","CHO","L (-7)","1","36:52","5","17",".294","2","7",".286","0","0","","1","5","6","4","0","1","1","1","12","6.4","-19"
"75","73","2019-03-26","21-023","BOS","@","CLE","W (+10)","1","33:45","9","17",".529","3","5",".600","0","0","","2","3","5","4","1","0","1","4","21","16.2","+17"
"76","74","2019-03-29","21-026","BOS","","IND","W (+2)","1","23:44","3","6",".500","3","3","1.000","2","4",".500","0","5","5","4","0","0","4","2","11","6.7","+16"
"77","75","2019-03-30","21-027","BOS","@","BRK","L (-14)","1","30:21","4","9",".444","1","1","1.000","0","0","","1","1","2","3","1","0","2","4","9","4.8","-12"
"78","76","2019-04-01","21-029","BOS","","MIA","W (+5)","1","33:31","7","15",".467","4","7",".571","1","2",".500","1","5","6","5","1","0","0","0","19","17.6","+15"
"79","77","2019-04-03","21-031","BOS","@","MIA","W (+10)","1","39:00","6","17",".353","1","3",".333","3","4",".750","0","7","7","3","1","1","3","0","16","9.0","+16"
"80","78","2019-04-05","21-033","BOS","@","IND","W (+20)","1","34:05","9","19",".474","1","5",".200","3","4",".750","1","6","7","2","3","1","1","2","22","17.7","+15"
"81","79","2019-04-07","21-035","BOS","","ORL","L (-8)","1","6:00","0","2",".000","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-1.1","+1"
