"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-17","20-051","ATL","@","NYK","L (-19)","0","4:35","0","1",".000","0","0","","0","0","","1","2","3","0","0","0","0","0","0","0.6","+4"
"2","2","2018-10-19","20-053","ATL","@","MEM","L (-14)","0","13:06","1","3",".333","0","2",".000","1","1","1.000","0","2","2","2","0","0","0","1","3","2.9","+5"
"3","3","2018-10-21","20-055","ATL","@","CLE","W (+22)","0","25:04","3","8",".375","3","5",".600","0","0","","3","7","10","4","2","1","0","3","9","13.1","+18"
"4","4","2018-10-24","20-058","ATL","","DAL","W (+7)","0","17:35","1","3",".333","0","1",".000","1","2",".500","0","4","4","1","0","0","2","0","3","0.8","-3"
"5","5","2018-10-27","20-061","ATL","","CHI","L (-12)","0","17:03","2","5",".400","2","4",".500","0","0","","1","5","6","2","1","0","0","0","6","7.9","+4"
"6","6","2018-10-29","20-063","ATL","@","PHI","L (-21)","0","17:21","0","3",".000","0","2",".000","2","2","1.000","0","3","3","1","0","1","1","1","2","0.8","-5"
"7","7","2018-10-30","20-064","ATL","@","CLE","L (-22)","0","15:20","5","6",".833","3","4",".750","0","0","","1","0","1","0","0","0","2","0","13","9.5","+5"
"8","8","2018-11-01","20-066","ATL","","SAC","L (-31)","0","1:27","1","1","1.000","1","1","1.000","0","0","","0","0","0","0","0","0","0","0","3","2.7","-2"
"9","9","2018-11-03","20-068","ATL","","MIA","W (+5)","0","29:21","5","9",".556","2","5",".400","0","0","","0","1","1","3","1","0","1","3","12","8.9","+1"
"10","10","2018-11-06","20-071","ATL","@","CHO","L (-11)","1","32:13","2","5",".400","0","2",".000","3","3","1.000","1","4","5","3","3","1","1","1","7","10.6","-7"
"12","11","2018-11-09","20-074","ATL","","DET","L (-15)","0","28:54","1","5",".200","0","2",".000","0","0","","0","6","6","3","0","0","0","3","2","1.6","-2"
"13","12","2018-11-11","20-076","ATL","@","LAL","L (-1)","0","11:39","0","6",".000","0","3",".000","0","0","","0","0","0","1","0","0","0","3","0","-4.7","-11"
"14","13","2018-11-13","20-078","ATL","@","GSW","L (-7)","0","13:43","1","4",".250","0","0","","0","0","","0","2","2","0","1","0","2","0","2","-0.8","0"
"15","14","2018-11-15","20-080","ATL","@","DEN","L (-45)","0","28:08","4","10",".400","2","6",".333","0","1",".000","1","2","3","1","1","0","2","1","10","4.8","-20"
"16","15","2018-11-17","20-082","ATL","@","IND","L (-8)","1","29:17","2","9",".222","1","4",".250","0","1",".000","0","3","3","3","1","1","2","2","5","1.0","-15"
"17","16","2018-11-19","20-084","ATL","","LAC","L (-8)","0","13:42","3","6",".500","2","3",".667","0","0","","0","1","1","0","0","0","1","5","8","2.3","+9"
"18","17","2018-11-21","20-086","ATL","","TOR","L (-16)","0","25:22","4","9",".444","2","4",".500","0","0","","3","1","4","2","0","1","0","0","10","9.8","+4"
"19","18","2018-11-23","20-088","ATL","","BOS","L (-18)","0","23:11","2","5",".400","0","3",".000","0","0","","1","2","3","3","0","1","0","4","4","3.8","-26"
"20","19","2018-11-25","20-090","ATL","","CHO","W (+1)","1","22:29","1","2",".500","1","1","1.000","1","2",".500","2","1","3","5","2","0","1","3","4","7.6","-7"
"21","20","2018-11-27","20-092","ATL","@","MIA","W (+2)","1","19:12","3","7",".429","2","4",".500","0","0","","1","0","1","1","0","0","1","1","8","4.3","0"
"22","21","2018-11-28","20-093","ATL","@","CHO","L (-14)","1","33:37","4","9",".444","4","7",".571","0","0","","2","3","5","4","0","0","2","3","12","9.2","-1"
"23","22","2018-11-30","20-095","ATL","@","OKC","L (-15)","1","25:18","2","3",".667","1","2",".500","0","0","","1","5","6","4","2","0","3","1","5","7.3","0"
"24","23","2018-12-03","20-098","ATL","","GSW","L (-17)","1","27:27","4","6",".667","0","2",".000","2","2","1.000","2","3","5","4","1","1","3","3","10","10.0","+1"
"25","24","2018-12-05","20-100","ATL","","WAS","L (-14)","1","27:13","2","6",".333","2","5",".400","2","2","1.000","1","2","3","4","0","1","1","3","8","7.2","+5"
