"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"10","1","2018-11-04","23-267","MIN","@","POR","L (-30)","0","21:16","1","8",".125","1","2",".500","1","2",".500","0","1","1","1","2","1","2","2","4","-0.7","-10"
"38","2","2019-01-02","23-326","MIN","@","BOS","L (-13)","0","2:47","0","3",".000","0","1",".000","0","0","","1","0","1","1","0","0","0","0","0","-0.7","+6"
"40","3","2019-01-06","23-330","MIN","","LAL","W (+22)","0","1:28","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","1","0","0","-1.7","-4"
"47","4","2019-01-22","23-346","MIN","@","PHO","W (+27)","0","5:36","2","3",".667","1","1","1.000","0","0","","0","0","0","1","0","0","1","1","5","3.0","+4"
"48","5","2019-01-24","23-348","MIN","@","LAL","W (+15)","0","9:47","4","5",".800","2","3",".667","0","0","","0","0","0","0","0","0","2","0","10","6.1","+3"
"49","6","2019-01-25","23-349","MIN","@","UTA","L (-4)","0","12:35","0","2",".000","0","1",".000","0","0","","0","1","1","2","0","0","1","2","0","-1.5","-9"
"50","7","2019-01-27","23-351","MIN","","UTA","L (-14)","0","13:21","1","4",".250","0","2",".000","0","0","","0","0","0","2","1","0","0","3","2","0.8","-2"
"67","8","2019-03-10","24-028","MIN","","NYK","W (+11)","0","1:42","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","-1"
"69","9","2019-03-14","24-032","MIN","@","UTA","L (-20)","0","3:03","0","0","","0","0","","0","0","","0","0","0","0","0","0","1","0","0","-1.0","-3"
"70","10","2019-03-17","24-035","MIN","@","HOU","L (-15)","0","3:08","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-0.7","+8"
"74","11","2019-03-26","24-044","MIN","","LAC","L (-11)","0","1:37","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","1","0","-0.4","+3"
"80","12","2019-04-07","24-056","MIN","","OKC","L (-6)","0","12:54","2","5",".400","0","1",".000","0","0","","0","1","1","2","0","0","1","4","4","0.4","-9"
"81","13","2019-04-09","24-058","MIN","","TOR","L (-20)","0","15:57","2","6",".333","0","3",".000","1","2",".500","0","1","1","3","0","1","1","2","5","2.5","-15"
"82","14","2019-04-10","24-059","MIN","@","DEN","L (-4)","0","5:43","0","1",".000","0","1",".000","1","2",".500","0","0","0","0","0","0","0","1","1","-0.5","+2"
